year,org,line_item,frn,function,product,mbps,unit_monthly,per_mbps,recipient,city,county,entity_type,provider,bids,contract_type,award_date,discount,students,usac_rural,monthly_share,alloc_method,recips_on_circuit
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Redoubt Elementary,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Voznesenka School,Voznesenka,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Administrative Entity (Connections Seward Office),Seward,Kenai Peninsula,Non-Instructional Facility (Nif),(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Nikolaevsk School,Nikolaevsk,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Nikiski Middle/Senior High School,Nikiski,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kalifornsky Beach Elementary,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kachemek Selo School,Kachemak,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Mcneil Canyon Elementary,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Marathon School,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Chapman School,Anchor Point,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Moose Pass School,Moose Pass,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Seward Middle School,Seward,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Seward High School,Seward,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Administrative Entity (Dmc/Wh/Purchasing),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Homer Flex School,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Paul Banks Elementary,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Cooper Landing School,Cooper Landing,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Ninilchik School,Ninilchik,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kenai Central High School,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Soldotna High School,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Nikiski North Star Elementary,Nikiski,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,William H. Seward Elementary School,Seward,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Mt. View Elementary,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kenai Middle School,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Soldotna Montessori Charter School,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,River City Academy,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Fireweed Academy,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Nanwalek School,Nanwalek,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Hope School,Hope,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Soldotna Prep School,Soldotna,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Greatland Adventure Academy Charter School,Soldotna,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Skyview Middle School,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Tebughna School,Tyonek,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Administrative Entity (District Office),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Port Graham School,Port Graham,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Administrative Entity (Student Nutrition Serv),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Susan B English School,Seldovia,Kenai Peninsula,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kenai Alternative High School,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Kaleidoscope School Of Arts & Science,Kenai,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Homer Middle School,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Homer High School,Homer,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Sterling Elementary,Sterling,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,KENAI PENINSULA BORO SCH DIST,1699036897.001,1699036897,Fiber,Ethernet,500.0,4875.0,9.75,Soldotna Elementary,Soldotna,Kenai Peninsula Borough,School,(not stated),,,,,,,99.48979591836734,even_split,49
2016,CITY OF GUSTAVUS,1699067585.001,1699067585,Copper,T-1,1.544,1884.0,1220.2072538860102,Gustavus Public Library,Gustavus,Skagway-Hoonah-Angoon,Library,(not stated),,,,,,,1884.0,even_split,1
2016,KUSPUK SCHOOL DISTRICT,1699089427.003,1699089427,Wireless,Satellite Service,10.0,18900.0,1890.0,Johnnie John School,Crooked Creek,Bethel,School,(not stated),,,,,,,18900.0,even_split,3
2016,KUSPUK SCHOOL DISTRICT,1699089427.003,1699089427,Wireless,Satellite Service,10.0,18900.0,1890.0,Gusty Michael School,Stony River,Bethel,School,(not stated),,,,,,,18900.0,even_split,3
2016,KUSPUK SCHOOL DISTRICT,1699089427.003,1699089427,Wireless,Satellite Service,10.0,18900.0,1890.0,Jack Egnaty Sr. School,Sleetmute,Bethel,School,(not stated),,,,,,,18900.0,even_split,3
2016,IRENE INGLE PUBLIC LIBRARY,1699028068.003,1699028068,Copper,Cable Modem,100.0,149.99,1.4999,Irene Ingle Public Library,Wrangell,Wrangell-Petersburg,Library,(not stated),,,,,,,149.99,even_split,1
2016,SOUTHWEST REGION SCHOOL DIST,1699011976.005,1699011976,Copper,Ethernet,10.0,49942.0,4994.2,Togiak School,Togiak,Dillingham Census Area,School,(not stated),,,,,,,49942.0,even_split,1
2016,HOMER PUBLIC LIBRARY,1699067641.001,1699067641,Copper,Cable Modem,100.0,594.99,5.9499,Homer Public Library,Homer,Kenai Peninsula,Library,(not stated),,,,,,,594.99,even_split,1
2016,Living Word Academy,1699000508.001,1699000508,Wireless,Microwave,50.0,6250.0,125.0,Living Word Academy,Delta Jct,N/A,School,(not stated),,,,,,,6250.0,even_split,1
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,Zackar Levi Elementary School,Lower Kalskag,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,Aniak Secondary School,Aniak,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,George Morgan Sr High School,Lower Kalskag,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,Joseph & Olinga Gregory School,Kalskag,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,Auntie Mary Nicoli Elem Sch,Aniak,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,KUSPUK SCHOOL DISTRICT,1699089427.002,1699089427,Wireless,Microwave,10.0,55500.0,5550.0,Crow Village Sam School,Chuathbaluk,Bethel,School,(not stated),,,,,,,55500.0,even_split,6
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Effie Kokrine Charter School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,North Pole Middle School,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Pearl Creek Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Two Rivers Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Ticasuk Brown Elementary Sch,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Ladd Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Lathrop High School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Star Of The North-Cec Campus,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Star Of The North Nph La Campus,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Tanana Middle School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,University Park Elementary Sch,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Chinook Charter School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Weller Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Badger Elementary School,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Denali Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,West Valley High School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Ryan Middle School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Crawford Elementary School,Eielson AFB,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Anderson Elementary School,Eielson AFB,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Arctic Light Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,North Pole High School,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Randy Smith Middle,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Eielson Jr & Sr High School,Eielson AFB,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Watershed Charter School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Barnette Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Golden Heart Academy,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Wien Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Nordale Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Joy Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Hutchison Career Center,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Salcha Elementary School,Salcha,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Hunter Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,North Pole Elementary School,North Pole,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Woodriver Elementary School,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,FAIRBANKS-N STAR BORO SCH DIST,1699097196.001,1699097196,Fiber,Ethernet,500.0,12500.0,25.0,Alternative Learning Systems/Fairbanks B.E.S.T,Fairbanks,Fairbanks North Star,School,(not stated),,,,,,,357.1428571428571,even_split,35
2016,KLAWOCK CITY SCHOOL DISTRICT,1699123241.001,1699123241,Fiber,Ethernet,15.0,5207.0,347.1333333333333,Klawock City School K-12,Klawock,Pr Of Wales-Outer Ketchikan,School,(not stated),,,,,,,5207.0,even_split,1
2016,COPPER VALLEY COMMUNITY LIB,1699071372.001,1699071372,Copper,Digital Subscriber Line (DSL),10.0,75.0,7.5,Copper Valley Community Lib,Glennallen,Valdez-Cordova,Library,(not stated),,,,,,,150.0,even_split,1
